ORGANISM_ID	TERM
4987	Soil
4987	Sea water
4987	Mud
4987	Fresh water
4987	Animal gastrointestinal tract
5930	Marine
5037	Soil
5037	Host
5037	Fresh water
5037	Food
5245	Human oral cavity
5245	Host
103679	Hypersaline lakes
103679	Fresh water
103679	Aquatic
1359	Host
48454	Sheep
48454	Milk
48454	Goat
2318	Hot spring
2318	Fresh water
2318	Aquatic
2494	Fresh water
28371	Soil
25298	Respiratory tract
25298	Lung
317	Host
96837	Pig
96837	Host
4115	Host
4115	Air
31794	Soil
31794	Host
532	Marine
2238	Soil
2238	Rhizosphere-colonizing
2238	Rhizosphere
2238	Host
31918	Soil
32980	Plant
1556	Soil
1556	Intestinal tract
1556	Host
1556	Fresh water
1556	Food
11225	Soil
11225	Host
11225	Fresh water
12768	Sand
12768	Marine
12768	Host
7613	Host
27058	Mud
27058	Fresh water
27058	Aquatic
27214	Host
9861	Soil
9861	Plant symbiont
9861	Host
33838	Gastrointestinal tract
9044	Human oral cavity
9044	Host
9044	Gastrointestinal tract
9044	Air
11885	Host
8447	Host
1065	Host
9191	Host
13446	Soil
13446	Root nodule
13446	Rhizosphere
13446	Host
14485	Soil
1076	Host
4282	Host
644	Soil
644	Host
644	Fresh water
759	Nasopharyngeal microflora
759	Host
40556	Mangrove soil
19068	Soil
19068	Host
6783	Wastewater
6783	Host
6783	Gastrointestinal tract
13537	Cheese
13537	Aquatic
12977	Marine
12977	Host
12977	Aquatic
1844	Fresh water
4311	Soil
4311	Fresh water
5645	Human oral cavity
5645	Host
10977	Host
10977	Fresh water
11128	Host
30054	Soil
39854	Aquaculture
39854	Animal gastrointestinal tract
3335	Human intestinal microflora
3335	Human fecal
3335	Host
3335	Gastrointestinal tract
3335	Feces
19697	Soil
19697	Host
4997	Soil
4997	Host
4997	Fresh water
4997	Food
10262	Soil
10262	Host
10262	Fresh water
10262	Food
20494	Human oral cavity
20494	Host
3393	Host
12614	Oral cavity
26859	Soil
6806	Human intestinal microflora
6806	Host
6806	Gastrointestinal tract
6806	Feces
8981	Host
10194	Soil
10194	Host
10194	Fresh water
10194	Food
14140	Oil fields
21062	Host
65	Marine
31269	Host
6935	Fresh water
6935	Aquatic
11271	Human intestinal microflora
11271	Host
6080	Human vaginal microflora
6080	Host
11325	Host
14204	Gastrointestinal tract
15349	Marine
15349	Hot spring
7950	Host
2026	Host
7820	Host
13003	Sludge
13003	Bioreactor
8047	Host
17667	Soil
20453	Oral cavity
3707	Human vaginal microflora
3707	Host
3707	Fresh water
42497	Host
27061	Soil
27061	Sediment
7878	Human intestinal microflora
7878	Host
12236	Plants
4471	Host
7305	Host
16667	Host
10400	Aquatic
7354	Soil
7354	Root nodule
7354	Plant root
7354	Host
16846	Plants
16846	Host
201	Sediment
201	Marine
201	Aquatic
2602	Soil
2602	Host
345	Marine
345	Host
16554	Intestinal tract
16651	Terrestrial
16651	Soil
1329	Hot spring
1329	Fresh water
1329	Aquatic
106905	Soil
16842	Plants
8816	Skin
8816	Human skin
8816	Host
8816	Fresh water
22909	Aquatic
21343	Gastrointestinal tract
8252	Human intestinal microflora
8252	Host
101183	Human
101183	Host
101183	Goat
6217	Hydrothermal vent
6217	Hot spring
6217	Fresh water
6217	Deep sea
6217	Aquatic
2214	Host
4842	Soil
2268	Fresh water
2268	Aquatic
8398	Soil
8398	Plant surface
20672	Marine
20672	Aquatic
7443	Soil
7443	Host
7443	Fresh water
13895	Aquatic
10351	Host
5054	Plants
10445	Soil
10445	Host
10445	Fresh water
10445	Fresh meat
10445	Biofilm
20800	Host
13213	Lake
13213	Aquatic
7117	Fresh water
7117	Aquatic
12346	Soil
10431	Sediment
10431	Marine
18291	Soil
18291	Fresh water
4111	Human oral cavity
4111	Host
4111	Biofilm
370	Human intestinal microflora
370	Host
9611	Soil
9611	Root nodule
9611	Plant root
9611	Host
12426	Root nodule
18097	Host
7311	Host
14574	Soil
14574	Fresh water
27008	Host
9710	Human skin
9710	Human
9710	Host
19793	Soil
19793	Host
19897	Host
14000	Sediment
1487	Soil
1487	Sediment
7346	Host
9794	Lake
9794	Fresh water
9794	Aquatic
16206	Intestinal tract
16206	Birds intestinal microflora
8552	Soil
8552	Plants
8552	Host
27293	Soil
6458	Human intestinal microflora
6458	Host
30554	Hot spring
30554	Aquatic
18973	Soil
18973	Host
16173	Fresh water
16173	Aquatic
929	Marine
929	Aquatic
20869	Host
12573	Oral cavity
13923	Sediment
13923	Marine
13923	Deep sea
13923	Aquatic
10808	Human stomach
10808	Host
31811	Soil
10855	Host
26048	Soil
5506	Human airways
5506	Host
10909	Host
29840	Soil
8332	Soil
1000	Soil
21335	Gastrointestinal tract
7472	Host
95293	Soil
95293	Root nodule
95293	Plant symbiont
663	Human intestinal microflora
663	Host
7545	Host
44418	Oil fields
44418	Aquatic
6976	Host
889	Human intestinal microflora
889	Host
889	Gastrointestinal tract
889	Feces
10251	Sea water
10251	Marine
10251	Aquatic
10319	Soil
10319	Host
10319	Fresh water
10319	Food
12571	Oral cavity
28196	Host
103624	Soil
103624	Agricultural soil
6491	Host
6491	Endosymbiont
7585	Host
107584	Soil
4037	Host
4783	Soil
74	Wastewater
74	Host
74	Gastrointestinal tract
74	Feces
10990	Host
9180	Host
11063	Human stomach
11063	Host
16770	Aquatic
13466	Soda lakes
13466	Aquatic
4223	Plants
15085	Saline water
15085	Hot spring
3359	Host
7985	Root nodule
7985	Plant root
7985	Host
9276	Host
29917	Soil
19574	Soil
94440	Sputum
94440	Human airways
699	Host
3552	Host
8119	Host
19683	Host
4286	Host
4400	Soil
4225	Human vaginal microflora
4225	Host
7095	Human intestinal microflora
7095	Host
103850	Hot spring sediment
1660	Host
28902	Soil
29088	Host
20850	Host
20850	Animal gastrointestinal tract
13526	Host
13526	Bird
28532	Soil
2334	Hot spring
2334	Aquatic
7984	Human intestinal microflora
7984	Host
3320	Human nasopharyngeal microflora
3320	Host
1892	Marine
1892	Aquatic
5605	Human skin
5605	Human airways
5605	Host
33529	Soil
33529	Monkey
33529	Human
33529	Host
33529	Domestic water
33529	Aquatic
13550	Meat food product
13659	Soil
13659	Aquatic
16106	Soil
11289	Host
11289	Gastrointestinal tract
11289	Feces
36864	Soil
36864	Human oral cavity
36864	Host
5699	Human vaginal microflora
5699	Host
30162	Host
40524	Host
19981	Soil
19981	Host
12857	Human
12857	Host
27744	Soil
2168	Urogenital tract
2168	Host
31170	Sediment
32321	Skin
32321	Human skin
32321	Host
32321	Fresh water
14028	Sediment
14028	Marine
14028	Aquatic
20036	Aquatic
17606	Host
14210	Gastrointestinal tract
16164	Fresh water
16164	Aquatic
12657	Oral cavity
7255	Soil
2678	Soil
2678	Host
2678	Food
9758	Soil
9758	Root nodule
9758	Plant root
9758	Host
102899	Compost
36933	Sediment
36933	Fresh water
36933	Aquatic
12998	Wastewater
12998	Aquatic
28653	Soil
19118	Soil
19118	Host
15148	Soil
15148	Fresh water
7402	Host
369	Human
369	Host
4858	Soil
6297	Host
2004	Host
12191	Soil
12191	Root nodule
12191	Rhizosphere
12363	Oral cavity
16558	Intestinal tract
9419	Host
4427	Human oral cavity
4427	Host
13911	Marine
13911	Biofilm
1279	Marine
99456	Fresh water
99456	Aquatic
13834	Human
13834	Host
47461	Rumen
13087	Human
13087	Host
28014	Soil
75296	Root nodule
8529	Host
4999	Host
9875	Human airways
9875	Host
43345	Host
13308	Marine
13308	Host
13308	Aquatic
14250	Marine
14250	Aquatic
7678	Host
27582	Soil
7811	Host
12531	Oral cavity
718	Soil
718	Host
718	Fresh water
718	Food
6662	Plants
6662	Host
3950	Host
6032	Host
3741	Soil
3741	Host
8619	Host
10784	Host
10784	Fresh water
10882	Host
1592	Air
47459	Rumen
3914	Human stomach
3914	Host
8653	Host
7951	Host
5325	Human skin
5325	Host
5426	Human oral cavity
5426	Host
12058	Human stomach
13192	Human
13192	Host
20126	Host
12150	Root nodule
19739	Soil
19739	Host
4474	Host
4474	Gastrointestinal tract
4474	Feces
19849	Host
24044	Host
30625	Soil
30625	Rhizosphere
16676	Human
16676	Host
13313	Soil
31995	Feces
20455	Gastrointestinal tract
20455	Feces
24504	Sediment
24504	Fresh water
24504	Aquatic
31860	Host
6595	Soil
6595	Host
6595	Fresh water
10247	Host
5440	Human oral cavity
5440	Host
10440	Host
11067	Fresh water
10692	Aquatic
10830	Human stomach
10830	Host
9527	Wastewater
9527	Aquatic
11181	Host
15850	Soil
15850	Saline soil
12264	Plants
27947	Soil
34138	Host
34138	Animal gastrointestinal tract
28128	Soil
7029	Soil
29424	Host
29102	Soil
12401	Oral cavity
10501	Host
8352	Wastewater
8352	Host
8352	Gastrointestinal tract
8352	Feces
89971	Soil
10671	Host
5716	Host
33006	Host
7538	Respiratory tract
7538	Host
497	Host
9732	Human intestinal microflora
9732	Host
2093	Marine
8781	Skin
8781	Human skin
8781	Host
8781	Fresh water
30369	Air
593	Insect endosymbiont
593	Host
593	Endosymbiont
27821	Soil
101281	Sea water
1414	Human intestinal microflora
1414	Host
6613	Host
29218	Soil
30399	Leaf
27207	Soil
4837	Soil
27967	Soil
20032	Host
24095	Soil
19	Marine
8561	Human airways
8561	Host
33123	Host
38839	Bioreactor
31083	Host
31213	Soil
31213	Host
19057	Host
19057	Bird
4154	Human skin
4154	Host
8655	Host
8751	Human airways
8751	Host
5959	Sediment
12222	Soil
12222	Oil fields
5136	Host
7732	Wastewater
7732	Sludge
13457	Soil
7297	Host
9118	Host
103707	Marine host
103707	Coral
1498	Host
29704	Soil
23045	Host
29799	Host
13496	Soil
28176	Host
101267	Water
84	Soil
84	Host
9298	Human oral cavity
9298	Host
9298	Gastrointestinal tract
1761	Soil
6879	Vagina
6879	Host
24926	Sediment
24926	Aquatic
26362	Wastewater
26362	Sludge
32531	Host
27363	Soil
18406	Host
232	Sediment
232	Marine
232	Deep sea
232	Aquatic
769	Human stomach
769	Host
30125	Soil
26430	Sand
26430	Marine
26430	Aquatic
13032	Hot spring
13032	Aquatic
31356	Soil
31356	Rhizosphere
19621	Mammalian gastrointestinal tract
19621	Animal feces
3506	Host
4431	Oral cavity
4431	Host
34582	Host
16396	Soil
17675	Marine
17675	Aquatic
13702	Saline water
13702	Aquatic
28369	Soil
28602	Host
7401	Host
27637	Soil
19786	Host
324	Host
30050	Soil
27795	Sediment
27795	Ponds
27795	Aquatic
13075	Soil
728	Hot spring
728	Fresh water
728	Aquatic
200	Marine
200	Aquatic
4885	Host
34325	Host
20118	Host
16163	Fresh water
16163	Aquatic
6831	Human intestinal microflora
6831	Host
5882	Host
28854	Soil
36925	Fresh water
36925	Aquatic
13857	Plants
13857	Aquatic
11001	Human stomach
11001	Host
16551	Intestinal tract
14184	Mud
14184	Marine
14184	Aquatic
8945	Host
30381	Air
11166	Compost
29647	Oil fields
29647	Aquatic
9122	Host
1213	Animal manure
27424	Soil
26074	Soil
10163	Host
10163	Fresh water
5277	Human intestinal microflora
5277	Host
5277	Gastrointestinal tract
5277	Feces
2061	Nasopharyngeal microflora
2061	Host
565	Fresh water
5296	Human oral cavity
5296	Host
2161	Urogenital tract
2161	Host
91369	Root nodule
20448	Host
5076	Human oral cavity
5076	Human intestinal microflora
5076	Host
28825	Soil
24001	Wastewater
24001	Sludge
18285	Insect endosymbiont
7122	Soil
6129	Human vaginal microflora
6129	Host
4535	Insect endosymbiont
4535	Host
28000	Soil
42625	Aquaculture
42625	Animal gastrointestinal tract
42625	Animal facility
28725	Soil
22753	Soil
11203	Wastewater
11203	Soil
102891	Hot spring
102891	Aquatic
27942	Soil
32505	Marine
32505	Aquatic
19455	Soil
13535	Human
13535	Host
23675	Wastewater
23675	Sludge
13811	Compost
28978	Soil
29117	Host
20526	Soil
26309	Fresh water
26309	Aquatic
10410	Soil
10410	Plant surface
10629	Soil
10629	Host
10629	Fresh water
14573	Soil
14573	Fresh water
88907	Activated wastewater sludge
23699	Potato
28932	Soil
9573	Host
9728	Marsh
19752	Soil
19752	Host
19906	Host
11707	Aquatic
102858	Fresh water
32575	Host
36748	Host
33010	Host
1525	Soil
1525	Root nodule
1525	Plant root
1525	Host
6208	Human stomach
6208	Host
12108	Aquatic
103157	Soil
27487	Soil
42363	Fermented food product
95620	Pig
95620	Host
95620	Hare
102840	Soil
2256	Soil
2256	Sediment
2256	Fresh water
28529	Aquatic
32796	Soil
13662	Sea water
13662	Marine
13662	Aquatic
1671	Host
21332	Gastrointestinal tract
91479	Host
10685	Mud
10685	Marine
10685	Aquatic
10821	Human stomach
10821	Host
20777	Host
26633	Fresh water
26633	Aquatic
12358	Human intestinal microflora
12358	Host
12358	Gastrointestinal tract
5783	Host
12474	Human
12474	Host
32394	Hot spring
37021	Host
29875	Soil
23507	Host
101091	Human
101091	Host
13536	Surface water
13536	Aquatic
5401	Human oral cavity
5401	Host
30015	Marine
30015	Aquatic
30856	Host
2125	Termite gut
2125	Host
12579	Oral cavity
14138	Oil fields
8710	Skin
8710	Human skin
8710	Host
8710	Fresh water
2299	Host
2299	Fresh water
6209	Human stomach
6209	Host
29574	Soil
31400	Sediment
10753	Host
19448	Soil
10794	Human stomach
10794	Host
33685	Soil
7235	Respiratory tract
7235	Host
8427	Host
8427	Fresh water
8427	Aquatic
7359	Host
20678	Human oral cavity
20678	Host
4426	Human intestinal microflora
4426	Human fecal
4426	Host
76455	Wood
3697	Marine
6389	Intestinal tract
6389	Host
6389	Blood
13647	Permafrost sediment
1377	Host
26168	Wastewater
26168	Sludge
26168	Host
156	Host
8101	Host
13764	Soil
3264	Host
3264	Fresh water
8582	Host
8253	Human intestinal microflora
8253	Host
7159	Human intestinal microflora
7159	Host
5667	Vagina
5667	Host
7746	Host
4583	Host
14650	Host
10979	Host
10979	Fresh water
21304	Gastrointestinal tract
13962	Fresh water
13962	Aquatic
27610	Sediment
27701	Soil
1832	Marine
1832	Aquatic
11897	Host
24472	Wastewater
24472	Sludge
21060	Terrestrial
21060	Host
9271	Human skin
9271	Host
27357	Soil
3487	Marine
3487	Deep sea
3487	Aquatic
10086	Host
10166	Soil
10166	Host
10166	Fresh water
25783	Root nodule
25783	Plant root
25783	Host
13068	Saline water
13068	Aquatic
936	Soil
13162	Human
13162	Host
7970	Host
8125	Human intestinal microflora
8125	Host
13978	Marine
13978	Deep sea
13978	Aquatic
11168	Lab enrichment
15017	Wastewater treatment plant
15017	Wastewater
15017	Paper mill
15017	Aquatic
26587	Marine
26587	Aquatic
20024	Host
11291	Aquatic
30813	Sediment
27957	Soil
22846	Plants
12139	Oral cavity
3647	Soda lakes
3647	Aquatic
16168	Soil
10446	Sediment
10446	Fresh water
10446	Aquatic
6145	Human vaginal microflora
6145	Host
8630	Skin
8630	Human skin
8630	Host
8630	Fresh water
13476	Sediment
13476	Aquatic
5240	Human airways
5240	Host
88711	Dog
29075	Soil
27741	Wastewater
27741	Sludge
28728	Soil
6192	Human vaginal microflora
6192	Host
7205	Host
3536	Human intestinal microflora
3536	Host
3536	Gastrointestinal tract
3536	Feces
6265	Human skin
6265	Host
29740	Soil
6443	Host
3691	Hot spring
3691	Aquatic
10292	Soil
10292	Host
10292	Fresh water
10292	Food
11224	Soil
11224	Host
11224	Fresh water
19309	Soil
20478	Soil
20478	Host
30430	Plant root
30430	Host
27939	Fresh water
27939	Aquatic
28993	Soil
1253	Fresh water
7518	Host
26119	Sediment
28023	Soil
32704	Host
88958	Soil
13607	Host
32325	Human gastrointestinal tract
32325	Host
19485	Soil
19485	Host
100973	Host
100973	Fish
8138	Host
75768	Fresh water sediment
103684	Soda lake
103684	Fresh water
103684	Aquatic
27330	Aquatic
19638	Host
75657	Fresh water
75657	Aquatic
13050	Wastewater
13050	Sludge
27347	Soil
24157	Soil
29200	Sediment
101098	Human
101098	Host
6498	Human intestinal microflora
6498	Host
103647	Desert soil
3832	Wastewater
3832	Host
5442	Human oral cavity
5442	Host
11238	Host
4120	Soil
3373	Human skin
3373	Host
102829	Plant
102829	Fruits
8623	Host
5722	Host
8458	Soil
8525	Host
31951	Soil
19785	Host
10496	Skin
10496	Human skin
10496	Host
10496	Fresh water
2105	Mud
2105	Hot spring
2105	Fresh water
2105	Aquatic
4046	Human intestinal microflora
4046	Human fecal
4046	Host
4046	Gastrointestinal tract
4046	Feces
10652	Host
2323	Wastewater
2323	Sludge
2323	Fresh water
7808	Host
13197	Sludge
29336	Soil
19935	Soil
19935	Host
20017	Host
7725	Host
1458	Host
1557	Soil
1557	Intestinal tract
1557	Host
1557	Fresh water
1557	Food
6886	Host
7848	Host
18226	Host
24417	Soil
21043	Terrestrial
4210	Marine
4210	Host
5970	Soil
27594	Soil
27594	Fresh water
27594	Aquatic
3396	Soda lakes
3396	Sediment
3396	Fresh water
3396	Aquatic
13630	Human
13630	Host
10750	Human stomach
10750	Host
43755	Host
31032	Wetland
29526	Fresh water
29526	Aquatic
19033	Soil
19033	Host
2619	Host
8131	Human intestinal microflora
8131	Host
941	Rhizosphere-colonizing
941	Rhizosphere
941	Host
1763	Soil
1763	Rhizosphere
20098	Soil
20098	Host
5247	Human oral cavity
5247	Host
5982	Soil
34328	Host
4485	Vagina
4485	Host
1850	Host
8461	Oral cavity
8461	Host
103634	Marine
103634	Aquatic
32453	Ponds
32453	Aquatic
17324	Aquatic
3642	Host
8814	Skin
8814	Human skin
8814	Host
8814	Fresh water
5879	Marine
3677	Mud
6031	Host
13886	Estuaries
13886	Aquatic
24928	Host
28634	Sand
13341	Host
7925	Host
13189	Soil
13189	Host
10312	Soil
10312	Host
10312	Fresh water
6964	Host
7929	Host
12342	Sea water
12342	Marine
12342	Aquatic
8840	Soil
28685	Aquatic
8040	Human intestinal microflora
8040	Host
13534	Host
13900	Oil fields
13900	Aquatic
12969	Mud
12969	Aquatic
10434	Human intestinal microflora
10434	Host
7187	Soil
7187	Saline soil
7187	Oil polluted soil
7187	Hydrocarbon contaminated soil
357	Soil
357	Ponds
357	Fresh water
357	Aquatic
2025	Host
27	Oil fields
27	Mud
27	Fresh water
27	Aquatic
18624	Host
18743	Host
9109	Host
13701	Solar saltern
13701	Saline water
13701	Aquatic
4698	Human oral cavity
4698	Host
96851	Plant
4697	Host
6295	Host
16303	Host
27997	Soil
19974	Soil
19974	Host
20103	Soil
20103	Host
31627	Soil
102830	Marine sediment
102830	Deep sea
8137	Host
8239	Human upper respiratory tract
8239	Human airways
8239	Host
10471	Host
36242	Cave
108250	Sediment
108250	Hot spring
93	Host
93	Fresh water
10632	Soil
10632	Host
10632	Fresh water
5336	Sediment
5336	Ponds
5336	Fresh water
5336	Aquatic
20522	Groundwater
15236	Soil
7427	Host
88905	Marine shellfish
6980	Host
9724	Host
1852	Host
30130	Host
14005	Soil
1348	Host
25781	Root nodule
25781	Plant root
25781	Host
5233	Human skin
5233	Host
2289	Sediment
2289	Marine
11902	Host
4126	Human oral cavity
4126	Host
14292	Plants
26898	Hot spring
26898	Aquatic
6332	Host
10874	Host
29054	Soil
26850	Soil
5447	Host
29252	Host
6419	Marine
8279	Soil
8279	Intestinal tract
8279	Host
8279	Fresh water
8279	Food
10686	Host
8357	Human upper respiratory tract
8357	Human airways
8357	Host
31682	Soil
21106	Host
16339	Host
5397	Human intestinal microflora
5397	Host
10969	Human airways
10969	Host
15313	Mud
23292	Host
30377	Host
16807	Plants
8905	Soil
12801	Human oral cavity
12801	Host
7589	Host
12975	Host
43585	Water
5573	Hot spring
5573	Fresh water
14139	Oil fields
14251	Insect endosymbiont
21088	Fresh water
21088	Aquatic
13527	Sludge
26149	Aquatic
29388	Wastewater
29388	Sludge
29388	Host
7594	Host
165	Host
28154	Mud
10201	Soil
10201	Host
10201	Fresh water
2053	Host
2196	Host
7535	Host
12341	Sea water
12341	Marine
13619	Host
4876	Insect endosymbiont
4876	Host
5588	Human oral cavity
5588	Host
86802	Salmon
31950	Host
6425	Host
13909	Sea sand
6494	Host
5776	Host
17124	Hot spring
17124	Aquatic
9244	Human skin
9244	Host
21295	Gastrointestinal tract
49903	Human oral cavity
4971	Host
5780	Host
33789	Host
13650	Soil
26520	Soil
10266	Soil
10266	Root nodule
10266	Plant root
10266	Host
10503	Host
9336	Skin
9336	Human skin
9336	Host
9336	Fresh water
13747	Marine
13747	Aquatic
23125	Host
31110	Sediment
2597	Soil
2597	Host
21788	Aquatic
1574	Soil
1574	Intestinal tract
1574	Host
1574	Fresh water
1574	Food
6758	Host
5005	Host
34299	Host
30770	Soil
30770	Fresh water
30770	Aquatic
18257	Host
28458	Soil
1676	Hydrothermal vent
1676	Host
1676	Fresh water
11779	Intestinal tract
34029	Marine water
34029	Marine plankton
23719	Soil
30352	Root nodule
30352	Plant root
30352	Host
30448	Plant root
30448	Host
87	Terrestrial
87	Soil
179	Fresh water
75754	Mud
32283	Soil
1061	Host
29629	Aquatic
20569	Aquatic
1147	Soil
28891	Soil
32498	Host
29886	Soil
26804	Marine
26804	Hydrothermal vent
26804	Hot spring
26804	Aquatic
36965	Fresh water
36965	Aquatic
13475	Wetland
13475	Bog
32331	Host
32331	Gastrointestinal tract
32331	Feces
32027	Host
42620	Soil
42620	Host
30550	Soil
27762	Marine
27762	Aquatic
28766	Soil
31477	Soil
902	Human intestinal microflora
902	Host
902	Gastrointestinal tract
902	Feces
1659	Host
7000	Host
9701	Host
1799	Soil
1799	Host
1799	Fresh water
11681	Human intestinal microflora
11681	Host
13177	Lab enrichment
413	Host
9830	Human intestinal microflora
9830	Host
103949	Host
103949	Honey bee Larva
29874	Soil
965	Soil
454	Human skin
454	Host
6316	Hot spring
6316	Aquatic
10917	Host
29969	Soil
16429	Host
5206	Human oral cavity
5206	Host
32152	Endosymbiont
21235	Marine
26651	Soil
9879	Host
2023	Fresh water
21303	Gastrointestinal tract
9166	Host
519	Marine sediment
519	Marine
519	Deep sea
103643	Soil
572	Host
19143	Host
19143	Bovine intestinal microflora
30190	Host
