"ref_id","ref_type","reference"
1,"doi","doi.org/10.1093/nar/gky879"
2,"doi","doi.org/10.1128/AEM.01738-18"
18832,"full_text","Rappe, M.S., S.A. Connon, K.L. VerginS.J. Giovannoni (2002) Cultivation of the ubiquitous SAR11 marine bacterioplankton clade. Nature. 418(6898): p. 630-633, DOI: 10.1038/nature00917."
18833,"full_text"," Greub G, Mege JL, Raoult D (2003) Parachlamydia acanthamoebae enters and multiplies within human macrophages and induces their apoptosis [corrected]. Infect Immun 71: 5979-5985."
18834,"full_text","Svetlichny, V.A., T.G. Sokolova, M. Gerhardt, M. Ringpfeil, N.A. Kostrikina, et al. (1991) Carboxydothermus-hydrogenoformans gen-nov, sp-nov, a co-utilizing thermophilic anaerobic bacterium from hydrothermal environments of Kunashir-island. Systematic and Applied Microbiology. 14(3): p. 254-260."
18835,"full_text"," Iba H, Fukuda A, Okada Y (1977) Chromosome replication in Caulobacter crescentus growing in a nutrient broth. J Bacteriol 129: 1192-1197."
18836,"full_text"," Holt JG (1989) Bergey's Manual of Systematic Bacteriology: Archaeobacteria, Cyanobacteria, and remaining Gram-negative Bacteria. 3. Baltimore: Williams & WilkinsHolt, J.G."
18837,"full_text","Miyairi, I., O.S. Mahdi, S.P. Ouellette, R.J. BellandG.I. Byrne (2006) Different growth rates of Chlamydia trachomatis biovars reflect pathotype. The Journal of infectious diseases. 194(3): p. 350-357."
18838,"full_text"," Frigaard NU, Maresca JA, Yunker CE, Jones AD, Bryant DA (2004) Genetic manipulation of carotenoid biosynthesis in the green sulfur bacterium Chlorobium tepidum. J Bacteriol 186: 5210-5220."
18839,"full_text"," Pierson BK, Keith LM, Leovy JG (1984) Isolation of pigmentation mutants of the green filamentous photosynthetic bacterium Chloroflexus aurantiacus. J Bacteriol 159: 222-227."
18840,"full_text"," Bazylinski DA, Palome E, Blakemore NA, Blakemore RP (1986) Denitrification by Chromobacterium violaceum. Appl Environ Microbiol 52: 696-699."
18841,"full_text","Lin, Y.-L.H.P. Blaschek (1983) Butanol production by a butanol-tolerant strain of Clostridium acetobutylicum in extruded corn broth. Applied and Environmental Microbiology. 45(3): p. 966-973."
18842,"full_text","Willardsen, R.R., F.F. Busta, C.E. AllenL.B. Smith (1978) Growth and survival of Clostridium-perfringens during constantly rising temperatures. Journal of Food Science. 43(2): p. 470-475, DOI: 10.1111/j.1365-2621.1978.tb02333.x."
18843,"full_text"," Graham AF, Mason DR, Peck MW (1996) Predictive model of the effect of temperature, pH and sodium chloride on growth from spores of non-proteolytic Clostridium botulinum. International Journal of Food Microbiology 31: 69-85."
18844,"full_text"," Nogi Y, Hosoya S, Kato C, Horikoshi K (2004) Colwellia piezophila sp. nov., a novel piezophilic species from deep-sea sediments of the Japan Trench. Int J Syst Evol Microbiol 54: 1627-1631."
18845,"full_text"," Cocaign-Bousquet M, Guyonvarch A, Lindley ND, Guyonvarch A, Lindley ND (1996) Growth Rate-Dependent Modulation of Carbon Flux through Central Metabolism and the Kinetic Consequences for Glucose-Limited Chemostat Cultures of Corynebacterium glutamicum. Appl Environ Microbiol 62: 429-436."
18846,"full_text","Zamboni, D.S., R.A. MortaraM. Rabinovitch (2001) Infection of Vero cells with Coxiella burnetii phase II: relative intracellular bacterial load and distribution estimated by confocal laser scanning microscopy and morphometry. Journal of Microbiological Methods. 43(3): p. 223-232, DOI: 10.1016/s0167-7012(00)00223-2."
18847,"full_text"," Iversen C, Lane M, Forsythe SJ (2004) The growth profile, thermotolerance and biofilm formation of <i>Enterobacter sakazakii</i> grown in infant formula milk. Letters in Applied Microbiology 38: 378-382."
18848,"full_text"," Maymo-Gatell X, Chien Y, Gossett JM, Zinder SH (1997) Isolation of a bacterium that reductively dechlorinates tetrachloroethene to ethene. Science 276: 1568-1571."
18849,"full_text"," Harris DR, Tanaka M, Saveliev SV, Jolivet E, Earl AM, et al. (2004) Preserving genome integrity: the DdrA protein of Deinococcus radiodurans R1. PLoS Biol 2: e304."
18850,"full_text"," Muller RH, Kleinsteuber S, Babel W (2001) Physiological and genetic characteristics of two bacterial strains utilizing phenoxypropionate and phenoxyacetate herbicides. Microbiol Res 156: 121-131."
18851,"full_text"," Knoblauch C, Sahm K, Jorgensen BB (1999) Psychrophilic sulfate-reducing bacteria isolated from permanently cold Arctic marine sediments: description of Desulfofrigrus oceanense gen. nov., sp nov., Desulfofrigus fragile sp nov., Desulfofaba gelida gen. nov., sp nov., Desulfotalea psychrophila gen. nov., sp nov and Desulfotalea arctica sp nov. International Journal of Systematic Bacteriology 49: 1631-1643."
18852,"full_text"," Tebo BM, Obraztsova AY (1998) Sulfate-reducing bacterium grows with Cr(VI), U(VI), Mn(IV), and Fe(III) as electron acceptors. Fems Microbiology Letters 162: 193-198."
18853,"full_text"," Pohorelic BK, Voordouw JK, Lojou E, Dolla A, Harder J, et al. (2002) Effects of deletion of genes encoding Fe-only hydrogenase of Desulfovibrio vulgaris Hildenborough on hydrogen and lactate metabolism. J Bacteriol 184: 679-686."
18854,"full_text"," Biebl H, Allgaier M, Tindall BJ, Koblizek M, Lunsdorf H, et al. (2005) Dinoroseobacter shibae gen. nov., sp nov., a new aerobic phototrophic bacterium isolated from dinoflagellates. International Journal of Systematic and Evolutionary Microbiology 55: 1089-1096."
18855,"full_text"," Branger S, Rolain JM, Raoult D (2004) Evaluation of antibiotic susceptibilities of Ehrlichia canis, Ehrlichia chaffeensis, and Anaplasma phagocytophilum by real-time PCR. Antimicrob Agents Chemother 48: 4822-4828."
18856,"full_text","Gardini, F., M. Martuscelli, M.C. Caruso, F. Galgano, M.A. Crudele, et al. (2001) Effects of pH, temperature and NaCl concentration on the growth kinetics, proteolytic activity and biogenic amine production of Enterococcus faecalis. International Journal of Food Microbiology. 64(1-2): p. 105-117, DOI: 10.1016/s0168-1605(00)00445-1."
18857,"full_text","Hooke, A.M., D. Sordelli, M. CerquettiA. Vogt (1985) Quantitative determination of bacterial replication in vivo. Infection and immunity. 49(2): p. 424-427."
18858,"full_text"," Hall JD, Craven RR, Fuller JR, Pickles RJ, Kawula TH (2007) Francisella tularensis replicates within alveolar type II epithelial cells in vitro and in vivo following inhalation. Infect Immun 75: 1034-1039."
18859,"full_text"," Cord-Ruwisch R, Lovley DR, Schink B (1998) Growth of geobacter sulfurreducens with acetate in syntrophic cooperation with hydrogen-oxidizing anaerobic partners. Appl Environ Microbiol 64: 2232-2236."
18860,"full_text","Rippka, R., J. WaterburyG. Cohenbazire (1974) Cyanobacterium which lacks thylakoids. Archives of Microbiology. 100(4): p. 419-436, DOI: 10.1007/bf00446333."
18861,"full_text"," Bonomi A, Fleury AT, Augusto EFP, Mattos MN, Magossi LR (1997) Mathematical modeling, automation and control of the bioconversion of sorbitol to sorbose in the vitamic C production process. I. Mathematical modeling. Braz J Chem Eng 14: ISSN 0104-6632."
18862,"full_text"," Bauer M, Kube M, Teeling H, Richter M, Lombardot T, et al. (2006) Whole genome analysis of the marine Bacteroidetes 'Gramella forsetii' reveals adaptations to degradation of polymeric organic matter. Environmental Microbiology 8: 2201-2213."
18863,"full_text","Dziuba, M., P.A. NobleW.L. Albritton (1993) A study of the nutritional-requirements of a selected Haemophilus-ducreyi strain by impedance and conventional methods. Current Microbiology. 27(2): p. 109-113, DOI: 10.1007/bf01570867."
18864,"full_text"," Rubin LG (1986) Comparison of in vivo and in vitro multiplication rates of Haemophilus influenzae type b. Infect Immun 52: 911-913."
18865,"full_text"," Johnsen U, Schonheit P (2004) Novel xylose dehydrogenase in the halophilic archaeon Haloarcula marismortui. J Bacteriol 186: 6198-6207."
18866,"full_text"," Woodson JD, Peck RF, Krebs MP, Escalante-Semerena JC (2003) The cobY gene of the archaeon Halobacterium sp. strain NRC-1 is required for de novo cobamide synthesis. J Bacteriol 185: 311-316."
18867,"full_text"," Bolhuis H, Poele EMT, Rodriguez-Valera F (2004) Isolation and cultivation of Walsby's square archaeon. Environmental Microbiology 6: 1287-1291."
18868,"full_text"," Mehta NS, Benoit S, Mysore JV, Sousa RS, Maier RJ (2005) Helicobacter hepaticus hydrogenase mutants are deficient in hydrogen-supported amino acid uptake and in causing liver lesions in A/J mice. Infect Immun 73: 5311-5318."
18869,"full_text"," Vega AE, Cortinas TI, Mattana CM, Silva HJ, Puig De Centorbi O (2003) Growth of Helicobacter pylori in medium supplemented with cyanobacterial extract. J Clin Microbiol 41: 5384-5388."
18870,"full_text"," Trick I, Lingens F (1984) Characterization of Herpetosiphon-Spec - a Gliding Filamentous Bacterium from Bulking-Sludge. Applied Microbiology and Biotechnology 19: 191-198."
18871,"full_text","Zillig, W., I. Holz, D. Janekovic, H.P. Klenk, E. Imsel, et al. (1990) Hyperthermus-butylicus, a hyperthermophilic sulfur-reducing archaebacterium that ferments peptides. Journal of Bacteriology. 172(7): p. 3959-3965."
18872,"full_text"," Jahn U, Gallenberger M, Paper W, Junglas B, Eisenreich W, et al. (2008) Nanoarchaeum equitans and Ignicoccus hospitalis: new insights into a unique, intimate association of two archaea. J Bacteriol 190: 1743-1750."
18873,"full_text"," Adamberg K, Kask S, Laht TM, Paalme T (2003) The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study. Int J Food Microbiol 85: 171-183."
18874,"full_text"," van der Kaaij H, Desiere F, Mollet B, Germond JE (2004) L-alanine auxotrophy of Lactobacillus johnsonii as demonstrated by physiological, genomic, and gene complementation approaches. Appl Environ Microbiol 70: 1869-1873."
18875,"full_text"," Barcena JM, Sineriz F, Gonzalez de Llano D, Rodriguez A, Suarez JE (1998) Chemostat production of plantaricin C by Lactobacillus plantarum LL441. Appl Environ Microbiol 64: 3512-3514."
18876,"full_text"," Andersen HW, Solem C, Hammer K, Jensen PR (2001) Twofold reduction of phosphofructokinase activity in Lactococcus lactis results in strong decreases in growth rate and in glycolytic flux. J Bacteriol 183: 3458-3467."
18877,"full_text"," Saito A, Rolfe RD, Edelstein PH, Finegold SM (1981) Comparison of liquid growth media for Legionella pneumophila. J Clin Microbiol 14: 623-627."
18878,"full_text"," Turner JT, Lampel JS, Stearman RS, Sundin GW, Gunyuzlu P, et al. (1991) Stability of the delta-endotoxin gene from Bacillus thuringiensis subsp. kurstaki in a recombinant strain of Clavibacter xyli subsp. cynodontis. Appl Environ Microbiol 57: 3522-3528."
18879,"full_text","Fontana, C., S. Crussard, N. Simon-Dufay, D. Pialot, N. Bomchil, et al. (2017) Use of flow cytometry for rapid and accurate enumeration of live pathogenic Leptospira strains. Journal of Microbiological Methods. 132: p. 34-40, DOI: 10.1016/j.mimet.2016.10.013."
18880,"full_text","Houtsma, P.C., B.J.M. Kusters, J.C. Dewit, F.M. RomboutsM.H. Zwietering (1994) Modeling growth-rates of Listeria-innocua as a function of lactate concentration. International Journal of Food Microbiology. 24(1-2): p. 113-123, DOI: 10.1016/0168-1605(94)90111-2."
18881,"full_text","Gaillard, J.-L., P. Berche, J. Mounier, S. RichardP. Sansonetti (1987) In vitro model of penetration and intracellular growth of Listeria monocytogenes in the human enterocyte-like cell line Caco-2. Infection and immunity. 55(11): p. 2822-2829."
18882,"full_text"," Song H, Lee JW, Choi S, You JK, Hong WH, et al. (2007) Effects of dissolved CO2 levels on the growth of Mannheimia succiniciproducens and succinic acid production. Biotechnol Bioeng 98: 1296-1304."
18883,"full_text"," Fulchieri MM, Estrella MJ, Iglesias AA (2001) Characterization of Rhizobium loti strains from the Salado River Basin. Antonie Van Leeuwenhoek 79: 119-125."
18884,"full_text","Mukhopadhyay, B., E.F. JohnsonR.S. Wolfe (1999) Reactor-scale cultivation of the hyperthermophilic methanarchaeon Methanococcus jannaschii to high cell densities. Applied and Environmental Microbiology. 65(11): p. 5059-5065."
18885,"full_text"," Goodchild A, Saunders NF, Ertan H, Raftery M, Guilhaus M, et al. (2004) A proteomic determination of cold adaptation in the Antarctic archaeon, Methanococcoides burtonii. Mol Microbiol 53: 309-321."
18886,"full_text","Huber, R., M. Kurr, H.W. JannaschK.O. Stetter (1989) A novel group of abyssal methanogenic archaebacteria (Methanopyrus) growing at 110-degrees-c. Nature. 342(6251): p. 833-834, DOI: 10.1038/342833a0."
18887,"full_text"," Mazumder TK, Nishio N, Fukuzaki S, Nagai S (1986) Effect of Sulfur-Containing Compounds on Growth of Methanosarcina barkeri in Defined Medium. Appl Environ Microbiol 52: 617-622."
18888,"full_text"," Sch������nheit P, Moll J, Thauer RK (1980) Growth parameters (Ks, ?max, Ys) of Methanobacterium thermoautotrophicum. Archives of Microbiology 127: 59-65."
18889,"full_text","Baev, M., L. Chistoserdova, B. Polanuer, V. Sterkin, M. Kiriukhin, et al. (1992) Effect of formaldehyde on growth of obligate methylotroph Methylobacillus flagellatum in a substrate non-limited continuous culture. Archives of microbiology. 158(2): p. 145-148."
18890,"full_text"," Van Dien SJ, Okubo Y, Hough MT, Korotkova N, Taitano T, et al. (2003) Reconstruction of C(3) and C(4) metabolism in Methylobacterium extorquens AM1 using transposon mutagenesis. Microbiology 149: 601-609."
18891,"full_text"," Joergensen L, Degn H (1987) Growth-Rate and Methane Affinity of a Turbidostatic and Oxystatic Continuous Culture of Methylococcus-Capsulatus (Bath). Biotechnology Letters 9: 71-76."
18892,"full_text"," Byrer DE, Rainey FA, Wiegel J (2000) Novel strains of Moorella thermoacetica form unusually heat-resistant spores. Archives of Microbiology 174: 334-339."
18893,"full_text"," Falkinham JO, 3rd (2003) Factors influencing the chlorine susceptibility of Mycobacterium avium, Mycobacterium intracellulare, and Mycobacterium scrofulaceum. Appl Environ Microbiol 69: 5685-5689."
18894,"full_text"," Dunn PL, North RJ (1995) Virulence Ranking of Some Mycobacterium-Tuberculosis and Mycobacterium-Bovis Strains According to Their Ability to Multiply in the Lungs, Induce Lung Pathology, and Cause Mortality in Mice. Infection and Immunity 63: 3428-3437."
18895,"full_text"," Cole ST, Eiglmeier K, Parkhill J, James KD, Thomson NR, et al. (2001) Massive gene decay in the leprosy bacillus. Nature 409: 1007-1011."
18896,"full_text","Odriozola, J.M., E. Waitzkin, T.L. SmithK. Bloch (1978) Sterol requirement of Mycoplasma-capricolum. Proceedings of the National Academy of Sciences of the United States of America. 75(9): p. 4107-4109, DOI: 10.1073/pnas.75.9.4107."
18897,"full_text","Kazama, S., T. YagihashiT. Nunoya (1986) Properties of Mycoplasma-gallisepticum grown in a medium supplemented with liposomes as a substitute for serum. Microbiology and Immunology. 30(9): p. 923-929."
18898,"full_text","Lluch-Senar, M., E. QuerolJ. Pinol (2010) Cell division in a minimal bacterium in the absence of ftsZ. Molecular Microbiology. 78(2): p. 278-289, DOI: 10.1111/j.1365-2958.2010.07306.x."
18899,"full_text","Meyns, T., D. Maes, D. Calus, S. Ribbens, J. Dewulf, et al. (2007) Interactions of highly and low virulent Mycoplasma hyopneumoniae isolates with the respiratory tract of pigs. Veterinary microbiology. 120(1): p. 87-95."
18900,"full_text","Rosengarten, R.H. Kirchhoff (1989) Growth morphology of Mycoplasma mobile 163K on solid surfaces: Reproduction, aggregation, and microcolony formation. Current Microbiology. 18(1): p. 15-22."
18901,"full_text","March, J.B., J. ClarkM. Brodlie (2000) Characterization of strains of Mycoplasma mycoides subsp mycoides small colony type isolated from recent outbreaks of contagious bovine pleuropneumonia in Botswana and Tanzania: Evidence for a new biotype. Journal of Clinical Microbiology. 38(4): p. 1419-1425."
18902,"full_text","Somerson, N.L., W.D. James, B.E. WallsR.M. Chanock (1967) Growth of Mycoplasma pneumoniae on a glass surface. Annals of the New York Academy of Sciences. 143(A1): p. 384-&, DOI: 10.1111/j.1749-6632.1967.tb27680.x."
18903,"full_text","Dybvig, K., J.W. Simecka, H.L. WatsonG.H. Cassell (1989) High-frequency variation in Mycoplasma-pulmonis colony size. Journal of Bacteriology. 171(9): p. 5165-5168."
18904,"full_text","Kimura, Y., H. Saiga, H. HamanakaH. Matoba (2006) Myxococcus xanthus twin-arginine translocation system is important for growth and development. Archives of Microbiology. 184(6): p. 387-396, DOI: 10.1007/s00203-005-0067-3."
18905,"full_text","Jahn, U., M. Gallenberger, W. Paper, B. Junglas, W. Eisenreich, et al. (2008) Nanoarchaeum equitans and Ignicoccus hospitalis: New insights into a unique, intimate association of two archaea. Journal of Bacteriology. 190(5): p. 1743-1750, DOI: 10.1128/jb.01731-07."
